cust_id,Classificação Atual,deals group on wpp?,tipo_link,link Whatsapp,group_id,group_name,monitorado,device
1432792519,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/IT4pra5wk4z6ftS4tULbzk,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",@dosedepromo 5,Não,
1433483327,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/BENOwCW6xby8ngeXDJfzeO,120363423108890268@g.us,PROMOS DE NAT 20 ✨,Sim,waha-meli-3
1435379477,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/JQSL0XFL7VRJ9geng5nyct,120363404295850704@g.us,Promos Tech Grupo #2 🔥✅,Sim,waha-meli-3
1436446356,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/H6Ifwzn9NNA7GYBGdgD1lt,120363403112910209@g.us,Ofertas do Albergoni #014,Sim,waha-meli-3
1436537652,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/Izpv12v0sOXAzwxZAHVzG0,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",011 Clube Baby 60,Não,
1437132261,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/CAdygRaiBqZ4KejvDQQBFo,120363294359943284@g.us,ROTINA DE PROMOS 8,Sim,waha-meli-3
1437278515,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EfHt0qD9wzr1JoRGBJaHH8,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",⚜️ Caixa Alta Promobugs 💶,Não,
1439548649,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/J2sN803vT9cCnfPNtWYmhM,5516991076656-1507597082@g.us,🎀PROMOLOJAS🎀,Sim,waha-meli-3
1439663675,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/LK7bUtYZYmWCkWhgVlYVR0,120363165408095252@g.us,A PROMO IMPERDÍVEL  #13,Sim,waha-meli-teste
1442794904,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/Bn339Zb9Tm1IqHecAnYIFs,120363417382030212@g.us,Doguinho Promoções 🐶 #6,Sim,waha-meli-3
1444457359,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/KM9LMqZxICe7zxinx37BUu,5521976234600-1593482687@g.us,Achados da Nessa ✨,Sim,waha-meli-3
1444756345,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VaYjTxX2v1J1qgMkml3H,120363288868236180@newsletter,Beleza de Ofertas 🛒,Sim,waha-meli-2
1447393059,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/BgG8vfFpH374vIsjAtPDsc,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",A Rainha das Promoções 53,Não,
1450808630,Gold,Tem grupo,Canal,https://whatsapp.com/channel/0029Vb6utoYFXUuZXnzl5619,120363403279379750@newsletter,Lobão das Promoções ,Sim,waha-meli-teste
1451916544,Gold,Tem grupo,Canal,https://whatsapp.com/channel/0029Vb7cwBYLNSa8BkcOAE10,120363407062944230@newsletter,🔥 TO SEM KIT - Promoções 🙌,Sim,waha-meli-teste
1452193631,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/FdWvHZ76Wqo0mxI3onSoAq,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",#80 PromoçõesDoFazolli🛍️,Não,
1453452471,Gold,Tem grupo,Canal,https://whatsapp.com/channel/0029Va9QFJGICVfkJA730514,120363179054749603@newsletter,Ofertas Nintendo BR🇧🇷,Sim,waha-meli-teste
1457441247,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/GL97e4X83ZI9qoD6IzBkbL,556799698465-1599455460@g.us,PROMOÇÕES & DESCONTOS 68,Sim,waha-meli-3
1461003474,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/IcMUpxRbcpRGI6JeDbu9ei,553171651667-1622001532@g.us,PROMOLOUCAS 🛍✨(3),Sim,waha-meli-3
1461645780,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GeCRMWSBq3qH7Wy8KvVoJv,,,Sim,waha-meli-2
1463706675,Silver,Tem grupo,Canal,https://www.whatsapp.com/channel/0029Va9NjO52P59bAfHEi841,120363185170986955@newsletter,EconoMister Ofertas,Sim,waha-meli-3
1477441758,Silver,Tem grupo,Canal,https://www.whatsapp.com/channel/0029Va5wZX15vKA1epDgf31a,120363164926365120@newsletter,Meu Game Com Desconto - MeuPlayStation,Sim,waha-meli-3
1480696279,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/LAb96zGT1goK1cZPeFgJHT,120363405365726556@g.us,MAO DE VACA 83,Sim,waha-meli-teste
1485217446,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/8cao38VPYLDBKLMqOPjoA0,5521972675859-1533073494@g.us,PromoON 00,Sim,waha-meli-3
1485911737,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029Va9vpA9HltY7wNYAAT26,120363163026565094@newsletter,🔥 Promoções do Tec | Só Quem Entra Vê,Sim,waha-meli-3
1486080662,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HVlxykyHau8CCctAnAtQ60,120363421841081511@g.us,PROMO LADIES 2,Sim,waha-meli-3
1493086612,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/L1vycHtOuM2JLwsdH6qgKX,5511975835333-1626119843@g.us,Promo e Afins 8 💜,Sim,waha-meli-3
1528968155,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Hs21HsUxxNKKksUem3SUzo,120363286189834327@g.us,ACHADOS DA MALU #23,Sim,waha-meli-3
1531640488,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/L8KIweGu5u7KTq2Yd1CP6O,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",#21 Promobabykids,Não,
1550052320,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/CRUCLnt5HAy7lWpQjzxUzH,120363201727659718@g.us,avisaDesconto | 001,Sim,waha-meli-3
1565324511,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/FXlIvN8c9IC9c8mjzYajbc,120363041417231223@g.us,Promoções 11 🛍💖,Sim,waha-meli-3
1577887940,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/GHdEPxuQlfL1maMuQNTHIX,120363404716527664@g.us, A PROMO MEN 🔥 #39,Sim,waha-meli-3
1588265237,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/LYEMzs28deCDS8alcefD3X,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",Promo Atleta  #1,Não,
1629748942,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/LnFhir7J5Wf3Qt7TktN6mE,120363406003703704@g.us,ACHADOS DA MAG #23🔥🛍️,Sim,waha-meli-3
1639459856,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/IjHp4Xcwz1WBaBduXFvLbe,120363424178779521@g.us,Unboxing Na Lata - Black Friday,Sim,waha-meli-3
1661960926,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/E4Kf4pq6GsT9mVJTLJBIdO,120363424000272262@g.us,Ez Promoções #9,Sim,waha-meli-3
1665449142,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EEiuubOHou3FiTT9WJaZt3,120363422581214841@g.us,CUPONS E PROMOÇÕES- OFICINA GARAGEM 💸,Sim,waha-meli-3
1692585264,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/K0E77yI0eJF9s5ESp4laL9,120363419933978938@g.us,Sidão Do Game 🎮 #1,Sim,waha-meli-3
1711897713,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/K4ryLu97TmzLSvVbpopbTG,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",Promo de Grazi 💗 #25,Não,
1712874783,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/LIQYisA24wJ0zw1ZYSoa5t,120363423971278517@g.us,Ofertas do Nerd do Tempo #4,Sim,waha-meli-3
1738465308,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/HbFwDMJx0AVC31FJN6XwE1,120363119174045611@g.us,⚡️ PROMODALUH | #1 🛍️🛒,Sim,waha-meli-3
1763078011,Bronze,Tem grupo,Canal,https://whatsapp.com/channel/0029Vaa8YsH1t90Z0iZKB33u,120363279377332711@newsletter,Promo De Livro 📚 Ofertas e Cupons,Sim,waha-meli-3
1768622098,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/BS0HZuhXh6P7kRoI1gEqER,120363407226581518@g.us,Espionando Fitness #49,Sim,waha-meli-teste
1776938790,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GPmBCLglPFY5S6EUvXMUsE,120363405713866845@g.us,Dicas de ofertas 70,Sim,waha-meli-3
1787797281,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/EdhCcrHP1qU2zLOv2Sv4jP,120363415723651662@g.us,Cupons de Pobre 🎟️,Sim,waha-meli-teste
1815084683,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/IUHQ3hfZaHXKyEOjcUSEhr,120363327812391365@g.us,PROMO DELAS | 32 🛍️,Sim,waha-meli-teste
1833043019,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/LyXmhuBHKDN9NZVi9SJpJ8,120363237672637679@g.us,Achadinhos da Bia 48,Sim,waha-meli-3
1850405221,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GYHxYX0OiWLBGUVhXp4dOI,120363420778988065@g.us,OFERTAS DO Gui ! #8,Sim,waha-meli-3
1856859073,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VavQ9i68aKvEJa01Si0s,120363343648521112@newsletter,MAXHOBBY OFERTAS | DRONES | RC | ELETRÔNICOS,Sim,waha-meli-3
1864837598,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GtHgprWN4LyHsyz3fNM2lh,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",Canal da Luiza #3,Não,
1875530332,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/FTsTDhuG2dw07UlqtSwy4H,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",LINKS & CUPONS #2,Não,
1885573171,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/B7B7IOWYF3zJrnOcCsT0lE,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",Grupo de Ofertas - Talk PC #12,Não,
1890797680,Gold,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VaEigmzIN9iuUTdlum27,120363198398150660@newsletter,Tênis Certo Cupons e Promoções,Sim,waha-meli-teste
1909872740,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/JMXb0p4jSL4ISVSQXlP9Yj,120363418830497132@g.us,Musas da promo #20,Sim,waha-meli-3
1946020572,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/LjxdpPAT9K378B0TTJSCEG,120363030786705149@g.us,Mina da Promoção #1,Sim,waha-meli-3
1947955373,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/Hxfay43oaJJ45xfc7phl30,120363324025660689@g.us,Guerra Deals Fit [01] 🥇,Sim,waha-meli-3
1954038151,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/JPppTZPZHUyLM5kkp6YVUA,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",🔥Sr promoções,Não,
2002635933,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/GzGvOekOI1nLFI1oqhUrKI,120363406342351434@g.us,#D1 Compare Baby - Promos,Sim,waha-meli-3
2018031282,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/HOvyBiFTiGHLVpyKYV3QQO,120363406155281167@g.us,Descontinho de Mamãe | 82 🍼,Sim,waha-meli-3
2018286552,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/B7oYpsK9ysED1orpEmEEKM,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",ROSLEON - Ofertas 14,Não,
2046114897,Silver,Tem grupo,Canal,https://whatsapp.com/channel/0029VaH1sTrC6Zvonv3LRT0d,120363205520499616@newsletter,Promosday - Promoções,Sim,waha-meli-3
2057503925,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/GfQptqIzC4SJCywtHvqtKw,120363406277834019@g.us,200# Ofertas da Casa Moderna,Sim,waha-meli-teste
2066492086,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/CHDLYYRxesw6o8gWMowQHj,120363390190361779@g.us,Achadinho da Loe #16,Sim,waha-meli-3
2159634895,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/FC8clNGNPFC1IJ6TXVYebL,120363420295739084@g.us,Estilo Masculino | Ofertas & Achados,Sim,waha-meli-3
2191021575,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/KJvkLUUQ2HvCUcNML1lZ8G,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",Grupo De Promo Enxoval #42,Não,
2205602295,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/E8SVTxjDOHd9xkfiSH7en8,120363419118480448@g.us,#6 Mimos e Ofertas Baby,Sim,waha-meli-3
2221972417,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/DekiE4B0VQZLA1xe720OI3,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",VERSATIL PERFUMES #25,Não,
2284013461,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VamzgNhGJP8Dd5kG1d2U,120363346295511981@newsletter,Oferta na Sho 🎟️,Sim,waha-meli-2
2296094924,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/EMCm5qR8XJCJlhpteajRUf,120363406537322090@g.us,Promos Clube do Homem | 59,Sim,waha-meli-3
2342750641,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/JLCk1S4Wjm37G29BHwfNbu,120363199843919087@g.us,Várias Promos 77 ✨,Sim,waha-meli-3
2359144247,Bronze,Tem grupo,Canal,https://whatsapp.com/channel/0029VaCY2pE9mrGgKBr1Ba37,120363192153036190@newsletter,Mi&Promo! ❤️‍🔥🛍️✨,Sim,waha-meli-3
2378704472,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/FuNEn2SXIOc0LEFaNoaxNP,120363423736707017@g.us,🟡 OFERTAS - Resenha do Heitor,Sim,waha-meli-3
2393086063,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/Ey0PyDtzhYC71HAguVRdEq,120363399516513048@g.us,Economia Beauty #14,Sim,waha-meli-teste
2417930507,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GuUXqglkSDP4B3FMUCdG7A,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",Grupo #1 - Ofertas Bate-papo Automotivo,Não,
2418855877,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/Fm2AoR51NBt0vqP7jWjGkV,120363026803060404@g.us,ALERTA DE CUPONS 50 lll,Sim,waha-meli-3
2434968281,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/CtY9K8iRnsxBMBlgkRmsZr,120363406389855345@g.us,Coruja Ofertas 🦉 [23],Sim,waha-meli-3
2472950551,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/EhPdIrMJWgyKhwKLN6dqhg,120363404112441252@g.us,🔔 Grupo Oficial do Canal MARCENARIA PARA TODOS - CUPONS E PROMOÇÕES PONTUAIS.,Sim,waha-meli-3
2487802727,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/Lam45hlUcRv1L7ASr9YGQh,120363419687830891@g.us,MegaPromoções - Tech #8,Sim,waha-meli-3
2514893588,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/ENZyzx8XW4fFjRvvBcaLxA,120363402740530458@g.us,PromoHub - Baby #189 👶🏻,Sim,waha-meli-teste
2534577851,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/I2L0dBamOZFFwbhjc1G2Ce,120363402561424123@g.us,PROMOS CASA DICASGIO 8 🏠🫖🫙,Sim,waha-meli-3
2577473496,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DD9SxYdPU9j5jMhigzNA9j,120363427146742265@g.us,Afiliados - Fábrica de Vendedores 🚀,Sim,waha-meli-3
2595529889,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/JTIjC3SyVjDGW1WynEVlKa,120363400183929285@g.us,Ofertas e Promoções - Escolha Certa #5,Sim,waha-meli-teste
2644774232,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/Ha3nYpCOVd95IyxsSift1a,120363418883747725@g.us,#12 Achados de Tênis,Sim,waha-meli-teste
2650443175,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/DnSbf2Wl38j49jVjXPElGw,120363292884896284@g.us,MAGO DAS PROMOS 🧙‍♂️ #01,Sim,waha-meli-teste
2651081363,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/JA70JzSvVvv5J1OlX8P61S,120363420855768099@g.us,#07 MAENO PROMOÇÕES,Sim,waha-meli-3
2669248973,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/IyVPibpXIDVKJZKRdVzXbW,120363424654471093@g.us,✨PROMOS DAS CHEIROSAS ✨ By Annalu 💕 #75,Sim,waha-meli-teste
2671243577,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/G5FCYE83btJ91MqwcV3ni2,120363421704890594@g.us,SÓ PERFUMES ORIGINAIS | 41,Sim,waha-meli-3
2683269260,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/Iv120b4mhWRLGVdAgqiLrH,120363423507888423@g.us,Grupo Oficial de Ofertas #216 🛍️,Sim,waha-meli-teste
2697350057,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/Ekvo0DCDTNz5ZWf6SCxvnD,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",TênisLinks 103🔗,Não,
2716163380,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/IISYrvFmFYYD0fABnhCUlr,120363420690760371@g.us,NP promos 87,Sim,waha-meli-3
2901295274,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/GguJ0QtVOgJJPZ33g25Jf8,120363420239795170@g.us,ACHADOS DA RAINA #12,Sim,waha-meli-3
2907265272,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GLLMaVmvLLNAvOJgOxN2Oo,120363403738288700@g.us,#10 Garimpando com a Day 🛍️,Sim,waha-meli-3
2908237301,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/JCQYYZxE3zT4WmG6jFWEdQ,"{""error"":""Session status is not as expected. Try again later or restart the session"",""session"":""default"",""status"":""FAILED"",""expected"":[""WORKING""]}",PROMO PARA TENISTAS | 33,Não,
1231600621,B2B,Tem grupo,Canal,https://whatsapp.com/channel/0029Va9je3HCsU9LtD1o6Y1R,120363181057510667@newsletter,Achados do Tecnoblog | Ofertas de tecnologia,Sim,waha-meli-teste
275692518,B2B,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VajMO5Y4Crfd9sUv321p,120363297880449385@newsletter,TecMundo Guia de Compras,Sim,waha-meli-teste
1352030962,B2B,Tem grupo,Canal,https://www.whatsapp.com/channel/0029Va8w71Y9xVJhPriudt0q,120363194378500802@newsletter,Canaltech Ofertas,Sim,waha-meli-teste
2952669306,B2B,Tem grupo,Canal,https://www.whatsapp.com/channel/0029Va9uMqc8kyyGgzaKR93A,120363163378360199@newsletter,Ofertas | Olhar Digital,Sim,waha-meli-teste
2319470805,B2B,Tem grupo,Grupo,https://chat.whatsapp.com/LAQB5ZrfGcO7svEcZlkpij,558496947085-1607736966@g.us,Pechinchou - 236,Sim,waha-meli-teste
1462755273,B2B,Tem grupo,Grupo,https://chat.whatsapp.com/HXjAvm4sRrV1x56fZvTSEt,120363421659531796@g.us,Achadinhos Pelando VIP #7,Sim,waha-meli-teste
1484485184,B2B,Tem grupo,Grupo,https://chat.whatsapp.com/CpCCB70TN5F4c8qxV8Jhfo,120363423297045925@g.us,Tudo com Desconto #3,Sim,waha-meli-teste
1568385210,B2B,Tem grupo,Grupo,https://chat.whatsapp.com/CVvA9Qu8uDVJeihkSOOqoG,120363423396514595@g.us,#28 Melhores Descontos 🛒,Sim,waha-meli-teste
1029902351,B2B,Tem grupo,Grupo,https://chat.whatsapp.com/HlZ48tgFzxB3dd6HfSS5KG,554299614855-1574987193@g.us,Descontos Top - Geral 9,Sim,waha-meli-teste
79019768,B2B,Tem grupo,Grupo,https://chat.whatsapp.com/ItTvOV3OIjk0GpMZzpDfd0,120363418416231901@g.us,Bike Radar #8 - Ofertas de ciclismo em primeira mão!,Sim,waha-meli-teste
1374758175,B2B,Tem grupo,Grupo,https://chat.whatsapp.com/H53rFiGXSx99iLqbVDjBlC,120363404000865338@g.us,PromoTop - 85,Sim,waha-meli-teste
4920261,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/E4EQRKbO6M90cYw7gNkkTu,120363404545670358@g.us,Oportunidades e promoções (Pedro Jorge),Não,
5399188,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/GTv8c0Bgs1cJmW68m9fYSk,120363420550503179@g.us,Comunidade Moto Filé - 03,Não,
6034265,Silver,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VaBdQyUB4hdPOB7CLk3r,120363185058576304@newsletter,odCasa,Não,
6767693,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/BZ2EGGJzgqrCcsEYbZ6BQi,5511977432297-1602344382@g.us,PromoBKids 8,Não,
6867385,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EAmbNt2PXP98dhP44m1dxr,5521996401320-1498688294@g.us,UP PromONLINE 4,Não,
9110980,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/KxdMgbZXdXQ3XAxzL3C9aI,120363401043709845@g.us,BoardDog Caramelo #8 • Boardgame Ofertas,Não,
13056075,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/BB08hsvPc7a9Hbh4oQKvCB,120363022474745864@g.us,01-Descontos Solar e Variedades,Não,
15479744,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/J5mF0xD0j149n9BJDGI9oG,558481155959-1540473414@g.us,🛒 Te dou um desconto Ca 📲,Não,
15665498,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/IZcWfdBW6Pm2EFWxXnnEgY,120363353630990311@g.us,Clube Kotas #10,Não,
19026603,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GVYQZog2sir01Q7aKel0Ym,555195575054-1629386789@g.us,2quadrinhos | Book Store (5),Não,
25086949,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EYQniVEmjwb8yKGwdITPeO,120363046210136131@g.us,IMPBR OFERTAS VIP 31 🇨🇳🇺🇸🇧🇷,Não,
39495020,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/K5db23eicfy84i8kVSp3IJ,120363410917864957@g.us,TD Sobre Promos #4,Não,
43288841,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/JRHlMQXqG9K5Yu2WAKOyTc,120363320658017356@g.us,DICAS E LINKS PRODUTOS E IMPORTAÇÃO CLEDER RS,Não,
45068254,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/BW4ZLkfLClf2JDlIjl1ErN,120363400003300880@g.us,#41 Achadinhos da Drica❣️,Não,
51373164,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/DNtg6aR9lHN1WxZJRytAPb,120363403140682732@g.us,#16 MESA INSPIRADA OFERTAS 🛍️,Não,
53501280,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/KM7IF5UvXFIBmTudw6BPIW,5519999241506-1492827796@g.us,Promo desconto cupons 1,Não,
60759037,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/KJbqeiP49kZFP5PEaGbkRs,120363418417033734@g.us,🩵 Promo do Bebezinho 16,Não,
62758088,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/KGByLD3Sp028xVxG3tYEHK,120363265149785915@g.us,GATA GAROTA FINDS #8,Não,
63186757,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/LaYuXGLIop61whIHhuG1uu,120363418174945796@g.us,Grupinho da Gaby Promos #7,Não,
74339904,Silver,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VaIymKi1HspyoimWMj1b,120363215126560601@newsletter,OFERTAS CONSUMIDOR EMPODERADO,Não,
83966270,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/D2pR5wjC0en5KL4ci402jN,120363411493709051@g.us,PROMOS DO DIA #5 🛍️@ratadosachados,Não,
92297909,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HFJ6lJ4667fBuYXA1sX05v,556182848384-1606487970@g.us,PromoBUGS 13,Não,
94733098,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/IR0gCURtqgZAJGne6meFbh,120363362432979590@g.us,Promos Casa & Beleza #05,Não,
95228583,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GSPhBned3lt8c8YGDeWN2M,120363418953363444@g.us,Grupo de Ofertas Eduardo Aquino,Não,
103699751,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EHLmN5WKblNFVnTZitKl9J,120363345362799526@g.us,Fórmula Ideal Fit - [ 06 ],Não,
105244951,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/D5WQecRktdBIdbQyptI2JE,120363422191248817@g.us,MARCELO CASA ELETRO OFERTAS,Não,
105889403,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/BHOBUeVoGwULOXQCisiHHL,120363423705201139@g.us,PERSONAL PROMOS 🏋🏻‍♀⚡ #23,Não,
126729033,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/JpNQLb3dfVR6MYPDSsE59e,120363047833350976@g.us,Promoção Camaçari ,Não,
127160608,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/I8hIMypg1Fs1ge4P4PsQZL,120363379285376262@g.us,PLAY na Gráfica ▶️🖨️ 4,Não,
129633865,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/E4v5VSQ6sU77jfuC68SVr8,120363419584848189@g.us,#46 PROMOÇÕES TODO DIA • @achadosencantoelar 🤎✨,Não,
134814361,Bronze,Tem grupo,Canal,https://whatsapp.com/channel/0029VbBoPpCKwqSav31Qky1U,120363423742375625@newsletter,Melhores Promoções De Livros - Cupons E Ofertas,Não,
136041603,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/DzVFj386f2dDqW79K4HWRH,120363421902691138@g.us,#3 Garimpei e achei pra vc! 🛍️,Não,
138094323,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DytAPlCQPHRHXLLHDw3js5,120363330656589638@g.us,Achadinhos da Ana 08,Não,
141495725,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/3GnbahT2kj07ibWPPnar6t,5519997134690-1536855235@g.us,Economizeiro 3,Não,
150242200,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/CsPrVPPLzDp3GNrvJXxFoV,120363402016954492@g.us,🦥 Preguiça Ofertas | 51,Não,
