ID,Affiliate_segment,Afiiliate_Username,Tier,KAM Lead,KAM
780063776,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
449428570,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2669207622,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2522223747,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2430999549,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
512477762,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
761913943,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
117301349,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
463644151,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
317675482,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1120549407,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2228116911,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1665954267,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
201906262,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
208370289,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
154388268,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2459023662,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
262960441,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2493094004,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
522385786,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2434831779,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
510582364,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1185106997,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1897512966,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
245713130,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2581245865,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
273231228,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
521448305,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1066440070,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2426926367,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1069127641,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2497247795,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
713153046,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1896767195,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
290976916,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2232451276,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
278962320,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
418104406,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
328893386,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
117346857,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
209024974,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
275627915,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
620294238,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
210227266,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1109725030,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
146399357,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
440161680,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1051741229,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
196662453,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
207076370,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
392657543,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2681942910,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
184826547,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1013556619,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
176425793,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
403692752,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2061630941,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2292414951,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
351100663,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1394193782,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
164284691,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
27000931,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
215370153,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2298476615,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
425813855,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
430782342,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
661728445,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
290995376,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
288194405,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
33896335,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1435871957,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
686783147,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2249972965,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2625548744,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1347880209,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
162350321,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2236297571,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
116601625,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
212678835,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
599212422,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
535385772,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
187985366,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
826843912,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
678377898,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
228887997,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
377929970,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1927194760,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
498102835,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
29395920,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
159045075,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
363959759,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
526386612,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
228056475,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1061801403,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
731236263,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
219800610,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2696574010,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
586276843,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
527466721,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2148470553,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
164768509,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
120188822,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
679791413,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1319736459,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
541451354,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
431128316,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
260219161,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2546829487,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
146046418,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
74056087,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1560014475,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1692418369,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1113688072,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
184096271,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2198983719,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2497316097,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
355744386,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2419597028,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
271891463,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
235368984,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
385600152,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1084959206,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2423521403,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1220035825,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
424682989,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2992150534,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1537497116,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
307873823,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
282754230,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
493098886,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
94097229,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
799667214,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
278840723,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
277473820,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
726433010,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2458648568,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1891004983,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
802422802,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2394215343,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
662582249,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
269172665,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2517263559,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
675122631,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
220188715,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
349091602,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
798687636,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2377845439,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1147258690,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
1593577618,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
184542208,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
356595930,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
210717392,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
2414602233,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
740149955,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
746184886,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
834881698,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
177887289,Creator,N/A,Creator,Caroline Marion Poveslo,N/A
177778397,Content | TE & HE,afiliadosml,Bronze,Thales Rimoli,Vitor Almeida
223065571,Content | TE & HE,deivisonreis,Bronze,Thales Rimoli,Vitor Almeida
183084677,Content | TE & HE,lippeofertas,Bronze,Thales Rimoli,Vitor Almeida
1297399555,Content | TE & HE,silva0012,Bronze,Thales Rimoli,Vitor Almeida
1293477138,Content | TE & HE,wplima1,Bronze,Thales Rimoli,Vitor Almeida
167650333,Content | TE & HE,alishow,Bronze,Thales Rimoli,Vitor Almeida
1856859073,Content | TE & HE,cm20240614143136,Bronze,Thales Rimoli,Vitor Almeida
1803568980,Content | TE & HE,gianlucabc,Bronze,Thales Rimoli,Vitor Almeida
172902052,Content | TE & HE,ltech,Bronze,Thales Rimoli,Vitor Almeida
1326519654,Content | TE & HE,meupcnet,Bronze,Thales Rimoli,Vitor Almeida
200949990,Content | C&I + F&H,gagi8344107,Silver,Thales Rimoli,Carli Vasconcelos
75387792,Content | TE & HE,leonardodrummond,Bronze,Thales Rimoli,Vitor Almeida
241645688,Content | TE & HE,canaldigplay,Bronze,Thales Rimoli,Vitor Almeida
690775790,Content | C&I + F&H,guicasainteligente,Bronze,Thales Rimoli,Vitor Almeida
2950832623,Content | TE & HE,AO20251027154024,Silver,Thales Rimoli,Priscila Marques
172632957,Content | Cross,61 658 277 FELIPE SOARES LOURE,Bronze,Thales Rimoli,Pedro Herrera
2907265272,Content | Cross,gq20251005181240,Bronze,Thales Rimoli,Vitor Almeida
553485627,Content | TE & HE,nasa5361421,Bronze,Thales Rimoli,Vitor Almeida
275994614,Content | Cross,motoshartmann,Bronze,Thales Rimoli,Vitor Almeida
2018286552,Content | TE & HE,lr20241002154517,Silver,Thales Rimoli,Priscila Marques
93608612,Content | C&I + F&H,valeuadica,Bronze,Thales Rimoli,Vitor Almeida
2944716707,Content | TE & HE,descomplicaconosco,Bronze,Thales Rimoli,Vitor Almeida
1864837598,Content | TE & HE,lphoffmann,Bronze,Thales Rimoli,Vitor Almeida
2434968281,Content | TE & HE,corujaofertas,Bronze,Thales Rimoli,Vitor Almeida
1539409111,Content | TE & HE,promopcs,Bronze,Thales Rimoli,Vitor Almeida
156249774,Content | TE & HE,comprafacilesegura,Bronze,Thales Rimoli,Vitor Almeida
2526989064,Content | TE & HE,eudeseudes20230911142827,Silver,Thales Rimoli,Leonardo Santos
147294155,Content | TE & HE,leandroimports,Bronze,Thales Rimoli,Vitor Almeida
2378704472,Content | C&I + F&H,resenhasdoheitor,Bronze,Thales Rimoli,Pedro Herrera
1359646788,Content | TE & HE,marcustech,Bronze,Thales Rimoli,Vitor Almeida
146098112,Content | TE & HE,ermesondiego,Bronze,Thales Rimoli,Vitor Almeida
1263659690,Content | TE & HE,gabrieldepinho,Bronze,Thales Rimoli,Vitor Almeida
2110862714,Content | Cross,cupomorg,Silver,Thales Rimoli,Carli Vasconcelos
1435379477,Content | TE & HE,ofertasbrasil,Bronze,Thales Rimoli,Vitor Almeida
2687485620,Content | TE & HE,f20250911170728,Bronze,Thales Rimoli,Vitor Almeida
2056840000,Content | Cross,sosofertasdainternet,Bronze,Thales Rimoli,Vitor Almeida
1426600144,Content | TE & HE,pedrodebrito,Bronze,Thales Rimoli,Vitor Almeida
238429732,Content | TE & HE,eumathvsl,Silver,Thales Rimoli,Priscila Marques
1441090684,Content | TE & HE,xaviertech,Bronze,Thales Rimoli,Vitor Almeida
192874049,Content | TE & HE,guigatech,Bronze,Thales Rimoli,Vitor Almeida
623373248,Content | TE & HE,eumarkim,Silver,Thales Rimoli,Leonardo Santos
628036387,Content | TE & HE,fiaspo,Bronze,Thales Rimoli,Vitor Almeida
1463706675,Content | TE & HE,Economister,Bronze,Thales Rimoli,Vitor Almeida
1389194151,Content | TE & HE,iurindica,Bronze,Thales Rimoli,Vitor Almeida
181819375,Content | TE & HE,tecnoart,Silver,Thales Rimoli,Leonardo Santos
1110297688,Content | TE & HE,setuphumilde,Bronze,Thales Rimoli,Vitor Almeida
307934370,Content | TE & HE,kleberkb,Silver,Thales Rimoli,Leonardo Santos
1951744105,Content | TE & HE,poison,Bronze,Thales Rimoli,Vitor Almeida
2389628095,Content | LifeStyle,ofcprominho,Gold,Lucas Vesterman,Alexandre Garcia
1114585317,Content | TE & HE,bench promos,Gold,Lucas Vesterman,Alexandre Garcia
1473563772,Content | Cross,urubupromo,Gold,Lucas Vesterman,Rodrigo Nogi
1514602500,Content | Cross,recomendou,Gold,Lucas Vesterman,Rodrigo Nogi
2479047723,Content | Cross,admtokkyo,Gold,Lucas Vesterman,Rodrigo Nogi
1427325193,Content | Cross,tabaratasso,Diamond,Lucas Vesterman,Alexandre Garcia
330532268,Content | Cross,achadosempromo,Gold,Lucas Vesterman,Alexandre Garcia
1450808630,Content | Cross,agenciarice,Gold,Lucas Vesterman,Alexandre Garcia
2547105073,Content | Cross,gabigarimpayoutube,Gold,Lucas Vesterman,Alexandre Garcia
1426808500,Content | Cross,promoimperdivel,Gold,Lucas Vesterman,Rodrigo Nogi
15665498,Content | Cross,kotas,Gold,Lucas Vesterman,Rodrigo Nogi
322502351,Content | Cross,desconto,Gold,Lucas Vesterman,Alexandre Garcia
1446287023,Content | LifeStyle,garimpeiofertas,Gold,Lucas Vesterman,Rodrigo Nogi
1461583629,Content | Cross,tempromo,Gold,Lucas Vesterman,Alexandre Garcia
2204331964,Content | LifeStyle,tralha,Gold,Lucas Vesterman,Rodrigo Nogi
263391604,Content | Cross,so_promocoesdodia,Gold,Lucas Vesterman,Alexandre Garcia
1434918733,Content | Cross,babypromokids,Gold,Lucas Vesterman,Alexandre Garcia
1469910364,Content | Cross,clubedopresidente,Gold,Lucas Vesterman,Rodrigo Nogi
1082097965,Content | Cross,Promobyte,Silver,Thales Rimoli,Carli Vasconcelos
2345017244,Content | Cross,promosinc,Gold,Lucas Vesterman,Alexandre Garcia
1424070748,Content | Cross,lapromotion,Gold,Lucas Vesterman,Alexandre Garcia
150242200,Content | Cross,preguicaofertas,Silver,Thales Rimoli,Carli Vasconcelos
2952440854,Content | Cross,pobredasofertas,Gold,Lucas Vesterman,Rodrigo Nogi
1420365380,Content | Cross,pincei,Gold,Lucas Vesterman,Rodrigo Nogi
1478114661,Content | Cross,peguepromo,Gold,Lucas Vesterman,alexandre Garcia
2569994453,Content | Cross,OLHADAPROMOS,Gold,Lucas Vesterman,Rodrigo Nogi
521944421,Content | LifeStyle,sopromosoriginais,Diamond,Lucas Vesterman,Rodrigo Nogi
447087158,Content | LifeStyle,achadosoriginais,Diamond,Lucas Vesterman,Rodrigo Nogi
441877091,Content | LifeStyle,achadosdovitrine,Diamond,Lucas Vesterman,Rodrigo Nogi
301138223,Content | LifeStyle,timedeofertasofc,Diamond,Lucas Vesterman,Rodrigo Nogi
16101052,Content | LifeStyle,gabrielvieira4,Diamond,Lucas Vesterman,Rodrigo Nogi
1890134964,Content | LifeStyle,promodeamiga,Diamond,Lucas Vesterman,Alexandre Garcia
1487189700,Content | LifeStyle,rafaellyrafaelly20230921082818,Gold,Lucas Vesterman,Alexandre Garcia
1299080285,Content | LifeStyle,achadinhosimperdivei,Gold,Lucas Vesterman,Alexandre Garcia
1815084683,Content | LifeStyle,eipromodelas,Gold,Lucas Vesterman,Rodrigo Nogi
2908237301,Content | LifeStyle,tp20251006084353,Gold,Lucas Vesterman,Alexandre Garcia
2671243577,Content | LifeStyle,giuliaperfume,Gold,Lucas Vesterman,Alexandre Garcia
2651081363,Content | LifeStyle,Lorenzo Maeno,Gold,Lucas Vesterman,Alexandre Garcia
2647474623,Content | Cross,home,Gold,Lucas Vesterman,Alexandre Garcia
454115966,Content | LifeStyle,mavi_cavalcante,Silver,Thales Rimoli,Leonardo Santos
223570809,Content | LifeStyle,taldedescontinho,Gold,Lucas Vesterman,Alexandre Garcia
2226978285,Content | LifeStyle,mp20250123112558,Silver,Thales Rimoli,Leonardo Santos
2540945911,Content | LifeStyle,dimas,Bronze,Thales Rimoli,Pedro Herrera
2651119467,Content | LifeStyle,t20250827223718,Bronze,Thales Rimoli,Nina Adler
127417620,Content | LifeStyle,ACHOU BARATO LTDA,Bronze,Thales Rimoli,Nina Adler
2159634895,Content | LifeStyle,grupopromo,Gold,Lucas Vesterman,Alexandre Garcia
664433238,Content | LifeStyle,jbcomercioeconfeccoesltda,Silver,Thales Rimoli,Leonardo Santos
216061197,Content | LifeStyle,Mayra,Bronze,Thales Rimoli,Pedro Herrera
190857011,Creator,eliananascimentoo__,Creator,Caroline Marion Poveslo,
1427265851,Creator,51473305514733052023071912,Creator,Caroline Marion Poveslo,
138094323,Content | LifeStyle,anahonorata,Bronze,Thales Rimoli,Pedro Herrera
1318500198,Content | TE & HE,Taleesa,Bronze,Thales Rimoli,Vitor Almeida
85783542,Content | LifeStyle,cariocabikeshop,Bronze,Thales Rimoli,Pedro Herrera
59018115,Content | LifeStyle,ThaÃƒÂ­s,Bronze,Thales Rimoli,Nina Adler
1827399957,Content | LifeStyle,21onze,Bronze,Thales Rimoli,Pedro Herrera
205890946,Content | LifeStyle,louise_victoria27@hotmail.com,Bronze,Thales Rimoli,Nina Adler
277765986,Content | C&I + F&H,Paulo Vitor,Bronze,Thales Rimoli,Vitor Almeida
226046758,Content | LifeStyle,prorelampago,Gold,Lucas Vesterman,Alexandre Garcia
1258550467,Content | LifeStyle,promodehomem,Gold,Lucas Vesterman,Alexandre Garcia
1768622098,Content | LifeStyle,espionandopromos,Gold,Lucas Vesterman,Rodrigo Nogi
2393086063,Content | LifeStyle,grupoeconomia,Silver,Thales Rimoli,Leonardo Santos
2514893588,Content | Cross,bp20250623091926,Gold,Lucas Vesterman,Alexandre Garcia
214152484,Content | C&I + F&H,achadosdatai,Silver,Thales Rimoli,Leonardo Santos
744048622,Content | LifeStyle,Achadosdalisii,Gold,Lucas Vesterman,Alexandre Garcia
564401992,Content | LifeStyle,luh,Gold,Lucas Vesterman,Alexandre Garcia
129429765,Content | LifeStyle,dicasdasaa,Gold,Lucas Vesterman,Alexandre Garcia
2644774232,Content | LifeStyle,teniswpp,Gold,Lucas Vesterman,Alexandre Garcia
141137057,Content | LifeStyle,promodegarota,Silver,Thales Rimoli,Leonardo Santos
2419513435,Content | LifeStyle,migaseconomizam,Silver,Thales Rimoli,Leonardo Santos
429396831,Content | TE & HE,avalioucompany,Gold,Lucas Vesterman,Rodrigo Nogi
536119834,Content | LifeStyle,promosdepaty,Silver,Thales Rimoli,Leonardo Santos
2650443175,Content | LifeStyle,pm20250827164745,Gold,Lucas Vesterman,Alexandre Garcia
1480696279,Content | LifeStyle,heloisaheloisa20230915170807,Silver,Thales Rimoli,Leonardo Santos
1439663675,Content | LifeStyle,apromoimperdivel,Silver,Thales Rimoli,Leonardo Santos
1477338366,Content | LifeStyle,achadinhosnahora,Silver,Thales Rimoli,Leonardo Santos
1090818795,Content | C&I + F&H,monetizacaodevideos,Gold,Lucas Vesterman,Rodrigo Nogi
481509072,Content | LifeStyle,iannerm123,Silver,Thales Rimoli,Leonardo Santos
1426683122,Content | LifeStyle,diariobeleza,Silver,Thales Rimoli,Leonardo Santos
2669248973,Content | LifeStyle,promosodascheirosas,Silver,Thales Rimoli,Leonardo Santos
1890797680,Content | LifeStyle,tenis_certo,Silver,Thales Rimoli,Leonardo Santos
66288574,Content | C&I + F&H,promododialinks,Silver,Thales Rimoli,Carli Vasconcelos
1587747906,Content | C&I + F&H,achadosdodiia,Silver,Thales Rimoli,Carli Vasconcelos
2683269260,Content | Cross,mm20250909191901,Gold,Lucas Vesterman,Alexandre Garcia
1670402214,Content | LifeStyle,economizandu,Diamond,Lucas Vesterman,Rodrigo Nogi
155523724,Content | C&I + F&H,encontreinaweb,Silver,Thales Rimoli,Carli Vasconcelos
1366779655,Content | TE & HE,moa,Silver,Thales Rimoli,Carli Vasconcelos
129828195,Content | C&I + F&H,ayrlasilvesre,Silver,Thales Rimoli,Carli Vasconcelos
13056075,Content | C&I + F&H,tarcisiosimone,Silver,Thales Rimoli,Carli Vasconcelos
1530928799,Content | TE & HE,olhadatec,Silver,Thales Rimoli,Carli Vasconcelos
1688748953,Content | C&I + F&H,oreidapromobr,Diamond,Lucas Vesterman,Rodrigo Nogi
2465561350,Content | Other,ACHADO DE CARRO,Gold,Lucas Vesterman,Rodrigo Nogi
1423311190,Content | Cross,ofertaodovinil,Bronze,Thales Rimoli,Nina Adler
786771892,Content | Cross,achadinhosgarantido,Bronze,Thales Rimoli,Nina Adler
673851790,Content | Cross,paymentsclub,Bronze,Thales Rimoli,Nina Adler
1434017443,Content | Cross,fsupersale,Bronze,Thales Rimoli,Nina Adler
609644801,Content | Cross,ofertasperdidinhas,Bronze,Thales Rimoli,Nina Adler
303223557,Content | Cross,promosdamih,Bronze,Thales Rimoli,Nina Adler
1463526269,Content | C&I + F&H,ofertando,Bronze,Thales Rimoli,Nina Adler
1156678,Content | Cross,liajansenm,Bronze,Thales Rimoli,Nina Adler
2200130866,Content | Cross,od20250107113353,Bronze,Thales Rimoli,Nina Adler
1453199461,Content | Cross,cacadordepromocoes1,Bronze,Thales Rimoli,Nina Adler
512970471,Content | Cross,achadinhodeverdade,Bronze,Thales Rimoli,Nina Adler
2219662011,Content | LifeStyle,duari,Silver,Thales Rimoli,Priscila Marques
1282155962,Content | Cross,adivulgadora,Bronze,Thales Rimoli,Nina Adler
141495725,Content | Cross,bertolifabio20230915200717,Bronze,Thales Rimoli,Nina Adler
161660180,Content | Cross,oqcomprei,Silver,Thales Rimoli,Priscila Marques
1477767000,Content | Cross,imperador,Bronze,Thales Rimoli,Nina Adler
669879050,Content | Cross,Vinicius,Silver,Thales Rimoli,Priscila Marques
202884905,Content | LifeStyle,academiaesporteshop,Bronze,Thales Rimoli,Nina Adler
83966270,Content | Cross,ratadosachados,Bronze,Thales Rimoli,Nina Adler
431811888,Content | Cross,instadaspromos,Bronze,Thales Rimoli,Nina Adler
1763078011,Content | LifeStyle,Promo,Bronze,Thales Rimoli,Nina Adler
286691475,Content | LifeStyle,debikenamontanha,Bronze,Thales Rimoli,Nina Adler
103699751,Content | Cross,rogenevinicius,Bronze,Thales Rimoli,Nina Adler
183440224,Content | Cross,viciadosemdescontos,Bronze,Thales Rimoli,Nina Adler
1944563635,Content | Cross,podiumdeofertas,Bronze,Thales Rimoli,Nina Adler
678565811,Creator,quenitaperin22,Creator,Caroline Marion Poveslo,
2428615837,Content | Cross,vendas.shopee.igor8,Bronze,Thales Rimoli,Nina Adler
341004914,Content | Cross,promosporflavia,Bronze,Thales Rimoli,Nina Adler
2357360325,Content | Cross,guru,Bronze,Thales Rimoli,Nina Adler
317818364,Content | Cross,cantinhodaspromos,Bronze,Thales Rimoli,Nina Adler
212408657,Content | Cross,cacadoresderenda,Silver,Thales Rimoli,Priscila Marques
232876240,Content | Cross,especialistautilitar,Bronze,Thales Rimoli,Nina Adler
2208809834,Content | Cross,espieiofertas,Bronze,Thales Rimoli,Nina Adler
1588265237,Content | Cross,promoatleta,Bronze,Thales Rimoli,Nina Adler
256041945,Content | Cross,infobrpromos,Bronze,Thales Rimoli,Nina Adler
459212188,Content | C&I + F&H,amigabr,Bronze,Thales Rimoli,Nina Adler
2248551244,Content | Cross,eydyzinhamuquirana,Bronze,Thales Rimoli,Nina Adler
1452193631,Content | C&I + F&H,promofazolli,Gold,Lucas Vesterman,Rodrigo Nogi
157729823,Content | Cross,def,Bronze,Thales Rimoli,Nina Adler
1047715590,Content | LifeStyle,alphafitbrasil,Bronze,Thales Rimoli,Nina Adler
228727730,Content | Cross,hgaspoodini,Bronze,Thales Rimoli,Nina Adler
230796982,Content | Cross,alysonzancanaro,Bronze,Thales Rimoli,Nina Adler
1460641122,Content | LifeStyle,gruposef,Bronze,Thales Rimoli,Nina Adler
538152142,Content | Cross,diquinhasgirl,Bronze,Thales Rimoli,Nina Adler
269337304,Content | Cross,giuliaxisto,Silver,Thales Rimoli,Priscila Marques
660834219,Content | Cross,se20241031082024,Bronze,Thales Rimoli,Nina Adler
2066492086,Content | Cross,achadinhosdaloe,Silver,Thales Rimoli,Priscila Marques
1946020572,Content | LifeStyle,gabrielleurbano,Bronze,Thales Rimoli,Nina Adler
593029712,Content | Cross,pobredasofertas,Gold,Lucas Vesterman,Rodrigo Nogi
211158953,Content | Cross,bestpromosbr,Bronze,Thales Rimoli,Nina Adler
245178092,Content | Cross,luandoparedaoo,Bronze,Thales Rimoli,Nina Adler
1542380813,Content | Cross,promosnahora_,Bronze,Thales Rimoli,Nina Adler
1462250546,Content | Cross,topofertasbabykids,Bronze,Thales Rimoli,Nina Adler
1531225553,Content | Cross,monsterofertas,Bronze,Thales Rimoli,Nina Adler
485945401,Content | Cross,livrosblackfriday,Bronze,Thales Rimoli,Nina Adler
62758088,Content | LifeStyle,gatagarotafinds,Bronze,Thales Rimoli,Nina Adler
1430584463,Content | LifeStyle,achadonapromo,Bronze,Thales Rimoli,Nina Adler
126659569,Content | C&I + F&H,larimarcioliver,Bronze,Thales Rimoli,Nina Adler
297819181,Content | Cross,promocoes_da_juh_,Bronze,Thales Rimoli,Nina Adler
1816546951,Content | Cross,affilion,Silver,Thales Rimoli,Priscila Marques
174564919,Content | Cross,rebecadionizio,Bronze,Thales Rimoli,Nina Adler
1927535724,Content | Cross,promogeekofertas,Silver,Thales Rimoli,Priscila Marques
