aff_if,class_atual,tipo_link,link,id,name
317818364,Bronze,Grupo,https://chat.whatsapp.com/Hr0xDgCtGuOBgfZ76qbjv3,120363029815957460@g.us,✨ Cantinho das Promos Pv🛍️
317818364,Bronze,Grupo,https://chat.whatsapp.com/HY1hUQ4mZc8KbRxInHeAJc,120363225614558654@g.us,CANTINHO DOS CUPONS ML 💛
317818364,Bronze,Grupo,https://chat.whatsapp.com/I9omkKIoG5E6x41OdoTaQv,120363341005100743@g.us,CANTINHO DOS CUPONS 9 💕
317818364,Bronze,Grupo,https://chat.whatsapp.com/IkY5nK3pnhtDd9jHeQy4H6,120363049609231323@g.us,Link de Joguinhos
317818364,Bronze,Grupo,https://chat.whatsapp.com/Io9oanRLtKG1ZYMOqhOBGK,120363302116012754@g.us,CANTINHO DOS CUPONS 6 💕
317818364,Bronze,Grupo,https://chat.whatsapp.com/IZ4sI6WArkWLmkKSs6ZhHK,120363229743032948@g.us,CANTINHO DOS CUPONS 2 💕
317818364,Bronze,Grupo,https://chat.whatsapp.com/J3gWECPh5g2B7tIFi9sb1E,120363196988411729@g.us,✨Cantinho das Promos PV 2 🛍️
317818364,Bronze,Grupo,https://chat.whatsapp.com/JBotAbFbJ0u4JLTvLEDaWQ,120363132712691468@g.us,✨ Cantinho das Promos Pv 3 🛍️
317818364,Bronze,Grupo,https://chat.whatsapp.com/JFMmUYE5tM2Efu3L6sXzIg,120363314469861087@g.us,CANTINHO DOS CUPONS ML 2 💛
317818364,Bronze,Grupo,https://chat.whatsapp.com/JgnQClZlwBJKrlFMlx0bts,120363297270777189@g.us,CANTINHO DOS CUPONS 3 💕
317818364,Bronze,Grupo,https://chat.whatsapp.com/KbvzR1wCYnq0hVZCwZZWg9,120363047811990840@g.us,✨Cantinho das promos Pv 5 🛍️
317818364,Bronze,Grupo,https://chat.whatsapp.com/KEXRU3sjoBu4782by95BnV,120363400097540150@g.us,✨ Cantinho das Promos PV 7 🛍️
317818364,Bronze,Grupo,https://chat.whatsapp.com/Kn1PYVj9qipGm6IOcHyvZN,120363028673417498@g.us,✨Cantinho das Promos 🛒🛍️
317818364,Bronze,Grupo,https://chat.whatsapp.com/L2KkZxQiZwtGrxd9LvtSR3,120363320100003707@g.us,CANTINHO DOS CUPONS 5 💕
322502351,Gold,Canal,https://whatsapp.com/channel/0029Va91Xno9WtC8aPsISF1S,120363179961855688@newsletter,SantostecPromo
323419246,Bronze,Grupo,https://chat.whatsapp.com/DLgX4YEt1x12CstIdCJLA7,120363314240010512@g.us,🔥 OFERTÔMETRO | ELAS promoções e cupons #02
323419246,Bronze,Grupo,https://chat.whatsapp.com/Iqf5giRlDv85iknEizgiOd,120363322277792090@g.us,🔥 OFERTÔMETRO | CASA promoções e cupons #03
323419246,Bronze,Grupo,https://chat.whatsapp.com/L1QIuM0qAEd0FaHqDRrNL1,120363165258526988@g.us,🔥 OFERTÔMETRO | CASA promoções e cupons #01
323419246,Bronze,Canal,https://whatsapp.com/channel/0029Vao7Mp94CrfckfC8Z03Z,120363336680255285@newsletter,OFERTÔMETRO 🛍️ promoções e cupons diários
323819368,Silver,Grupo,https://chat.whatsapp.com/L6ClBo7O1gx8bzi7ENGd37,120363423862385521@g.us,A Lupa Promoções #40
329855491,Bronze,Canal,https://whatsapp.com/channel/0029Vb6Rt8oLNSZwbeVZTj18,120363403841711761@newsletter,RHAVISOUND PROMOÇÕES 
330532268,Gold,Grupo,https://chat.whatsapp.com/HSIPwhZnkos4Q4upFSVlue,120363423299479775@g.us,Achados Originais G031
340577258,Silver,Grupo,https://chat.whatsapp.com/IqL8NLXgBPsJOqjPsQJce8,120363298018377845@g.us,PromosDay - Promoções
342729046,Bronze,Grupo,https://chat.whatsapp.com/Gv6WdAnjuUrCnvfHDj3Jsj,120363304320718267@g.us,📢 Crowman Tech Promoções 🛒1️⃣
342729046,Bronze,Canal,https://whatsapp.com/channel/0029Vb78YSn1iUxgqFPS9x1i,120363404856390150@newsletter,CT - Promoções e Cupons 🛒
358402522,Bronze,Grupo,https://chat.whatsapp.com/CFYwI669SIOF6h8Dspgdfw,120363360743146571@g.us,15# PROMO DE HOJEE 💜
366925359,Bronze,Grupo,https://chat.whatsapp.com/BDdSmnmJ7wIKgqTDmzGj5T,120363401415656175@g.us,Dicas da Kelly #10
366925359,Bronze,Grupo,https://chat.whatsapp.com/BfQlrvLLRp0DoTMqtM80rt,120363419760181982@g.us,Dicas da Kelly #2
366925359,Bronze,Grupo,https://chat.whatsapp.com/FQ81mWWbJcp9I3YWWvorz1,120363402465668788@g.us,Dicas da Kelly #9
366925359,Bronze,Grupo,https://chat.whatsapp.com/GHbEVTnXZiKDgoE6flghFF,120363401725481707@g.us,Dicas da Kelly #5
366925359,Bronze,Grupo,https://chat.whatsapp.com/Gx62NgvL7CmFsJrDSx4Kv1,120363404680402697@g.us,Dicas da Kelly #4
366925359,Bronze,Grupo,https://chat.whatsapp.com/HnaWjGpOmO8L0GmD9bWEmb,120363421446829359@g.us,Dicas da Kelly #7
366925359,Bronze,Grupo,https://chat.whatsapp.com/IeDim45hp3uAjRdCLWiU70,120363400946065017@g.us,Dicas da Kelly #6
366925359,Bronze,Grupo,https://chat.whatsapp.com/KV2JE72tS6KHlGZg5HATmB,120363419241959582@g.us,Dicas da Kelly #3
366925359,Bronze,Grupo,https://chat.whatsapp.com/L1OrmEkUDzN4zSkPpxfRtq,120363418127778456@g.us,Dicas da Kelly #1
366925359,Bronze,Grupo,https://chat.whatsapp.com/L7vbEjkZ6nY0bzqnE1cCYI,120363402892396445@g.us,Dicas da Kelly #8
367093050,Bronze,Grupo,https://chat.whatsapp.com/Ic8IXf0TsGwFIuMN2BdOwS,120363418847946621@g.us,24# Oferta do Momento 🖤✨
379390087,Bronze,Canal,https://whatsapp.com/channel/0029VavkCRFL2ATyYzkXv43e,120363377058707029@newsletter,Top Descontos 👟 
379432988,Silver,Grupo,https://chat.whatsapp.com/BU0SMHBm7sZIr9e9tPqAEX,120363047877372085@g.us,📱 OFERTAS VIP #06 - PAULOTEC
380017209,Bronze,Grupo,https://chat.whatsapp.com/E274nC7YmoS6jevpR5AeSN,120363420553855377@g.us,Promos da Lucy #3
380017209,Bronze,Grupo,https://chat.whatsapp.com/HvgsWVPZ4ckKwIgPaRAO8W,120363379556366972@g.us,Promos da Lucy #2
380017209,Bronze,Grupo,https://chat.whatsapp.com/KrMgVltlgkG1GAoK5iHrt4,120363304595544493@g.us,Promos da Lucy 🏠
380017209,Bronze,Grupo,https://chat.whatsapp.com/LhCkfDJTkR2Kqgj7xcBK0X,120363304238577467@g.us,Promos da Lucy #4
380661803,Bronze,Grupo,https://chat.whatsapp.com/Cu6KAabDrCfEJjVU3PpzQi,120363321736291712@g.us,Ofertas Esportes e Saúde 
382194202,Silver,Canal,https://whatsapp.com/channel/0029VaGaBZj5vKACU9lGcr1A,120363188612412425@newsletter,Cupons da Shô 🎟🚨🛒
390160138,Bronze,Grupo,https://chat.whatsapp.com/BErWZq7RVaWL9CkwYAZxbe,120363355769098850@g.us,Cupons do Dia 🛒✨❤️#10
391449605,Bronze,Grupo,https://chat.whatsapp.com/BiimTLyzjS3Le8JvUp5Ytg,120363422008240248@g.us,Garagem OFERTAS #102
391449605,Bronze,Grupo,https://chat.whatsapp.com/BXlbpvel9dZ4hI6f8TCWOK,120363403230154475@g.us,Garagem OFERTAS #7
391449605,Bronze,Grupo,https://chat.whatsapp.com/EOUuOHDU7FuCgqysza1d6z,120363424064222394@g.us,Garagem OFERTAS #106
391449605,Bronze,Grupo,https://chat.whatsapp.com/EWkpRKW9X5eBi7dFicceGe,120363402742859180@g.us,Garagem OFERTAS
391449605,Bronze,Grupo,https://chat.whatsapp.com/FZ3prQsMCWj1lA8HwsUueH,120363422326768117@g.us,Garagem OFERTAS #110
391449605,Bronze,Grupo,https://chat.whatsapp.com/Gube0CNt7Do13enmWRpM6C,120363422857860098@g.us,Garagem OFERTAS #104
391449605,Bronze,Grupo,https://chat.whatsapp.com/HDUNgop7rrsGHfhiePRagl,120363421574464059@g.us,Garagem OFERTAS #109
391449605,Bronze,Grupo,https://chat.whatsapp.com/K1ov2XB3pZlFYwlsSFBqE9,120363402036837401@g.us,Garagem OFERTAS #103
400289450,Silver,Grupo,https://chat.whatsapp.com/Bi0wA5AlFjJGGWxcKIjPEO,120363049907780887@g.us,COMPRA E VENDA FERRAMENTAS EM AÇÃO 🛠️⚙️🔩
400289450,Silver,Grupo,https://chat.whatsapp.com/Ey1kaLMaSRIAmTk2u1bVNx,120363422051562505@g.us,Só RIFAS - Ferramentas Em Ação 🔝🙀
400289450,Silver,Grupo,https://chat.whatsapp.com/FJLziWoTwJk5rm9yolZhEl,120363421902314079@g.us,Patineteiros De Plantão
400289450,Silver,Grupo,https://chat.whatsapp.com/GebqP6UYvjRL8RKJk2CdXL,120363204872410172@g.us,Ferramentas Em ação 2️⃣🛠️⚙️.
400289450,Silver,Grupo,https://chat.whatsapp.com/Gja79uN5vyQITZHyCZfpKM,555184531811-1553175135@g.us,Ferramentas Em Ação 3️⃣⚒⚙🛠
400289450,Silver,Grupo,https://chat.whatsapp.com/K1xY4KQEcZ1KroUtzReEUO,120363401805166450@g.us,Vendas e Trocas Do Assis 💰
401336483,Bronze,Grupo,https://chat.whatsapp.com/CFPqGJMJy8J7Zrt1GCkhCF,120363417352116923@g.us,Kah Indica
401336483,Bronze,Grupo,https://chat.whatsapp.com/Hivzz9AzB3YC6IXw9WFhR3,120363420644899126@g.us,Link da Kah 3
402250878,Silver,Grupo,https://chat.whatsapp.com/LYwEwTxNk0Q2mZ8W8QNas7,120363421869448999@g.us,#159 @promocoesdemamae
420277922,Bronze,Grupo,https://chat.whatsapp.com/C5PlHPJ7LNKAU3mwFxrdJO,LINK QUEBRADO,LINK QUEBRADO
420277922,Bronze,Grupo,https://chat.whatsapp.com/GADzr40Pxe40kiK775BXH3,120363352247372448@g.us,Ana Lima Ofertas 
425645979,Bronze,Grupo,https://chat.whatsapp.com/JlP7r6IOwb1Ee6upWlmecJ,120363406122881991@g.us,PROMO DO DIA #5 🥳
431811888,Bronze,Grupo,https://chat.whatsapp.com/Iae7DhW9oSW3xS9CufOvLW,120363280425365872@g.us,Achadinhos de Casa
432635271,Bronze,Grupo,https://chat.whatsapp.com/E32f5GKwWTfEVvEkjoOIXN,120363207528869693@g.us,Fast_Ofertas_
435328576,Bronze,Grupo,https://chat.whatsapp.com/GV01fjdSgP2Lvcvv1HY9Uy,120363418903773919@g.us,Promos do Thalera - Comunidade
440625458,Bronze,Grupo,https://chat.whatsapp.com/HN7dBPJGJt81HDeLZbIaXS,120363039921142363@g.us,Promos de beleza
440968000,Bronze,Grupo,https://chat.whatsapp.com/B5L2uPqt3ZJ0oeuKoUsfih,120363028020543672@g.us,DICADAJUH 03✨Promos&Ofert
440968000,Bronze,Grupo,https://chat.whatsapp.com/CC15DoyA7Bw75UJudm2VoL,5521970045895-1623415729@g.us,dicadajuh 💙 MELHORES OFERTAS ✨
440968000,Bronze,Grupo,https://chat.whatsapp.com/HcreONvYqqTKuP7r2BBKfn,120363019912444972@g.us,DICADAJUH 02 💙 PROMO E CUPONS
440968000,Bronze,Grupo,https://chat.whatsapp.com/HJc9fiP0XEW8otRDr59V1I,120363024791247539@g.us,✨DICADAJUH 04 ✨
440968000,Bronze,Grupo,https://chat.whatsapp.com/IEvEWemnxmd0TgPe6L4zPz,120363299090859523@g.us,DICADAJUH  06💙✨ CUPONS&PROMO
440968000,Bronze,Grupo,https://chat.whatsapp.com/IMiiychYkuX6172c2ia2sX,120363389690873955@g.us,DICADAJUH 16 💙 promos e cupons
440968000,Bronze,Grupo,https://chat.whatsapp.com/JZLrKb32l6U61TYGTmCcyC,120363141214919667@g.us,GARIMPO DE JUH 💝 • MODA OFERTAS E CUPONS
440968000,Bronze,Grupo,https://chat.whatsapp.com/KJG834fd0tnCO3wTvofiBR,120363329311541368@g.us,GARIMPO DE JUH 2💖 RENNER/C&A
455002960,Bronze,Grupo,https://chat.whatsapp.com/BB43r2sypQPCGpihn9CLHC,120363315473477127@g.us,#07 SonhoDeBebê
455002960,Bronze,Grupo,https://chat.whatsapp.com/CoqAtwNGK2kLmbFVfTCcmQ,120363344862085069@g.us,#02 SonhoDeBebê
455002960,Bronze,Grupo,https://chat.whatsapp.com/FheMXXQwBhdHVknzMYnXQC,120363294759330112@g.us,#06 SonhoDeBebê
455002960,Bronze,Grupo,https://chat.whatsapp.com/FUnT5m2f86BApVFE2Safdr,120363184587153609@g.us,#05 SonhoDeBebê
455002960,Bronze,Grupo,https://chat.whatsapp.com/HX07YThtAQpIhy0Q6drioF,120363316210083205@g.us,#08 SonhoDeBebê
455002960,Bronze,Grupo,https://chat.whatsapp.com/K8JRYolzOvKLxKvtjFBhT2,120363300484043133@g.us,#09 SonhoDeBebê
455002960,Bronze,Grupo,https://chat.whatsapp.com/KJgN0ac4GThIlDXXZqg2jm,120363282180168952@g.us,#01 SonhoDeBebê
455002960,Bronze,Grupo,https://chat.whatsapp.com/KnqjWcl9qZXBdOh2mlvB6W,120363401651615573@g.us,#03 SonhoDeBebê
455002960,Bronze,Grupo,https://chat.whatsapp.com/LI114BnVajh7pftKCEnyGR,120363422278462420@g.us,#04 SonhoDeBebê
473569671,Bronze,Grupo,https://chat.whatsapp.com/FPJod1kG3YS7XVHmYH33P9,120363402142307110@g.us,Loukos por Tech (Cupons e Promoções) Grupo 2
477371754,Bronze,Grupo,https://chat.whatsapp.com/IY6VR10eCp5GvtjVXwv44e,120363404082001193@g.us,OFERTAS DO PORTAL REFRIGERAÇÃO
480148356,Bronze,Grupo,https://chat.whatsapp.com/KisHUes98ZbIdgXxlH456Q,120363404978094532@g.us,PROMO AGATHA 15 ( promoção | cupons  | descontos ) 😍💅
480209739,Bronze,Grupo,https://chat.whatsapp.com/GSqQwRhDAbVEduGJztWziI,120363417334114010@g.us,ACHADO OFICIAL - 1
480209739,Bronze,Grupo,https://chat.whatsapp.com/JcuqaZi37nQ4VApIg9vxue,120363423397731540@g.us,ACHADO OFICIAL - 2
481509072,Gold,Grupo,https://chat.whatsapp.com/EFSY5FYjG2A4KI12JLBOvE,120363421797099795@g.us,PROMOS 46 💖
490524922,Bronze,Grupo,https://chat.whatsapp.com/IUvMrbUEvLIBKkXDeaUYeh,120363421482523513@g.us,04 | Achadinhos de Natal - Camila Euzebio 🎄❤️
490589317,Bronze,Grupo,https://chat.whatsapp.com/BphOj310T5a9h7yZ3I9a8l,120363401663969369@g.us,Promoções - Esportes Deluxe #1
493772551,Bronze,Grupo,https://chat.whatsapp.com/CotArsQsEiqLW6Wh2HGruC,120363420446502296@g.us,Compras exclusivo MERCADO LIVRE
495016443,Silver,Grupo,https://chat.whatsapp.com/Ea3W3Ekevt7ACnDawAOZho,120363343805796084@g.us,Ofertas Geek 👾 #1
498902543,Silver,Canal,https://whatsapp.com/channel/0029VaHhYmRDOQIeDTZBQd07,120363224764225697@newsletter,GPCR Promo - Hardware e Tecnologia
506619983,Silver,Grupo,https://chat.whatsapp.com/BY1Pxa29LDXGWb0ofprUMP,120363415769954697@g.us,OFERTAS IMPERDÍVEIS #1
506619983,Silver,Grupo,https://chat.whatsapp.com/GNIF1RImAsSLvsreRwrKSf,120363178676499039@g.us,ACHADINHOS IMPERDÍVEIS #10
506619983,Silver,Grupo,https://chat.whatsapp.com/HiIwapLS21k7caggHjPVWT,120363399622926284@g.us,OFERTAS IMPERDÍVEIS #55
506619983,Silver,Grupo,https://chat.whatsapp.com/KM8u01h8aAnAeNejlByt7A,120363400337788374@g.us,OFERTAS IMPERDÍVEIS #36
508791975,Silver,Grupo,https://chat.whatsapp.com/I082dejhGUl6Hii1TUdzN2,120363024939673808@g.us,💥Querido Desconto 108
511670989,Bronze,Grupo,https://chat.whatsapp.com/LsS6twVjUDGKpJnwu65ddw,120363361123339784@g.us,PROMOÇÕES DO DIA #01 ✨️ @produtinhoscomdesconto
521028663,Gold,Grupo,https://chat.whatsapp.com/HhE3qW08mT06QS5lmibXzI,120363424310518570@g.us,Promotec Games 101
530107413,Bronze,Grupo,https://chat.whatsapp.com/EOxn2uRlu7KJt64JvADo1I,120363080136161362@g.us,Achadinhos da wily
530107413,Bronze,Grupo,https://chat.whatsapp.com/J0VMnga3wWt6nV547nINOE,120363131782495979@g.us,Achadinhos da wily II
530861291,Bronze,Grupo,https://chat.whatsapp.com/EzsDwzVMrKiHt0xXqPPoRJ,120363042852663318@g.us,🛒 Promoções do Bita - 💸 #32
536119834,Gold,Grupo,https://chat.whatsapp.com/DqeOdeZ5wCwKygcIXKdrSX,120363390060362043@g.us,Achou Barato - Perfumes 
547239300,Silver,Grupo,https://chat.whatsapp.com/KphcaNo6nUu0n4xNTOksF5,120363301811888768@g.us,🛒 Manual de Compra - Ofertas
554844620,Bronze,Grupo,https://chat.whatsapp.com/CH4pOclqozjCmZ9oh4JQF7,120363419327719461@g.us,Ofertas e Cupons - Promo Nerd #78
564401992,Gold,Grupo,https://chat.whatsapp.com/HH0e8EHlUnAJQfSXKepjfq,558199606955-1628523361@g.us,PROMOS DA LUH 084
565785079,Silver,Grupo,https://chat.whatsapp.com/L6EKJqKahHi2W9LVmaTPkT,120363261800939412@g.us,PROMOS & CUPONS DO DIA #2✨ @dicasdalima
600049604,Bronze,Grupo,https://chat.whatsapp.com/BRdS7nNKUwQAbLK6fy2pic,120363316176746305@g.us,Promos de Enxoval 🏡 #4
600049604,Bronze,Grupo,https://chat.whatsapp.com/ChGdR3Xk6DVL2tprrH18Xn,120363398352939529@g.us,Promos de Enxoval 🏡 #10
600049604,Bronze,Grupo,https://chat.whatsapp.com/DO8NVXJa2qW7GpTVyroy3H,120363421633592220@g.us,Promos de Enxoval 🏡 #13
600049604,Bronze,Grupo,https://chat.whatsapp.com/FIsdvEDDcHI7zHvbkqsK9M,LINK QUEBRADO,LINK QUEBRADO
600049604,Bronze,Grupo,https://chat.whatsapp.com/FUVn3bt2zieHojQpQ9aKoY,120363398163062276@g.us,Promos de Enxoval 🏡 #9
600049604,Bronze,Grupo,https://chat.whatsapp.com/G0U1hLzuHuTJRdrLeom7xQ,120363401557337353@g.us,Promos de Enxoval 🏡 #11
600049604,Bronze,Grupo,https://chat.whatsapp.com/GmJhhSvptxEFGvAi0eDp5d,120363420091571588@g.us,Promos de Enxoval 🏡 #15
600049604,Bronze,Grupo,https://chat.whatsapp.com/HAx1mnCMyrWIRPk7OUQnyc,LINK QUEBRADO,LINK QUEBRADO
600049604,Bronze,Grupo,https://chat.whatsapp.com/IChAsN9ASXi0B9ZlnVIMjR,120363299172725151@g.us,Promos de Enxoval 🏡 #2
600049604,Bronze,Grupo,https://chat.whatsapp.com/IiCMiBV6jR5HbYdFh1fAp1,120363418317530167@g.us,Promos de Enxoval 🏡 #12
600049604,Bronze,Grupo,https://chat.whatsapp.com/IjcIOnYV9q93t7U21N35En,120363356602093322@g.us,Promos de Enxoval 🏡 #5
600049604,Bronze,Grupo,https://chat.whatsapp.com/Ir4cMb6BHjyF2MRcKKZbp5,120363304908934756@g.us,Promos de Enxoval 🏡 #1
600049604,Bronze,Grupo,https://chat.whatsapp.com/JaomlJX64IB5wKRo8asdVK,120363423022929420@g.us,Promos de Enxoval 🏡 #14
600049604,Bronze,Grupo,https://chat.whatsapp.com/K7icRzjbQt9FBJ5o7BDBQ6,120363388420624662@g.us,Promos de Enxoval 🏡 #8
600049604,Bronze,Grupo,https://chat.whatsapp.com/KiRN4VmiDvG3IM9LlsK89C,120363322353415492@g.us,Promos de Enxoval 🏡 #3
615723245,Bronze,Grupo,https://chat.whatsapp.com/DCxjP81VSPYBL6Gxv9H52C,120363056118819719@g.us,Memory Card 8MB - Promoções #2
618183409,Silver,Canal,https://whatsapp.com/channel/0029VatIjGq1dAvz2ILo8y0a,120363355334262560@newsletter,Promoções do dia 🛍️ @achadosdaccarol
627245178,Bronze,Canal,https://whatsapp.com/channel/0029Vax4uLP2phHFzWIyV330,120363350035549035@newsletter,Vale a Pena Comprar? OFERTAS
628036387,Silver,Canal,https://www.whatsapp.com/channel/0029Vb6VPffBadmUrdp3SE2Y,120363421652731550@newsletter,+BARATO OFERTAS!
646166616,Bronze,Grupo,https://chat.whatsapp.com/HhXyggyyidNDGTLzW5xY7y,120363402182079878@g.us,PromosLuVilela5
670605565,Bronze,Canal,https://whatsapp.com/channel/0029Vb79WEl77qVR368jbD3L,120363419962390592@newsletter,Promos e Cupons 🛍
676651691,Bronze,Grupo,https://chat.whatsapp.com/Cw4nUc7u3SxLvXB8A1Tvtp,120363402271700625@g.us,#PROMOS DA TATI #50
678610452,Gold,Canal,https://www.whatsapp.com/channel/0029Va5DqlO29755qzXrKc0M,120363179601589048@newsletter,SamuelF3lipe - Promoções
678670377,Silver,Grupo,https://chat.whatsapp.com/I9rvyJqcovV7J1ydULkuTw,120363038402883733@g.us,PROMOS DO DIA 26
690775790,Bronze,Grupo,https://chat.whatsapp.com/KWVnYo0y3gO5MJCBCHRJAE,120363423352048398@g.us,Indicações do Gui #2
725268701,Bronze,Grupo,https://chat.whatsapp.com/KRcxL6Ipm7KCTRBleclJfZ,120363420800636312@g.us,𝐂𝐢𝐯𝐢𝐜 𝐝𝐨 𝐒𝐨𝐧𝐡𝐨 💭 #7️⃣
734782220,Bronze,Grupo,https://chat.whatsapp.com/KdVWWODZJbeB7sKCXxPy9J,120363320728838418@g.us,APROMODODIA 14
742314482,Bronze,Grupo,https://chat.whatsapp.com/JcwNOgs6iLqG4wxdLEaYOr,120363177547709930@g.us,PROMO DA LAILA 5 🛍️
742328965,Bronze,Grupo,https://chat.whatsapp.com/FSOKIotzhXeESsvKFAQCiA,120363419889857402@g.us,PROMOÇÕES DO DIA ✨🛍️ #10 - @achadindeluxo
744048622,Gold,Grupo,https://chat.whatsapp.com/DnVx2V26TXVHWiCV9I4sji,120363327810139963@g.us,Achados da Lisi 19 🫰🏷️
749072374,Silver,Grupo,https://chat.whatsapp.com/CpOQbshXK0lLP6ddlsbJgw,120363420696037344@g.us,Promo da Medeirosa 🎁✨ #01
768924215,Bronze,Grupo,https://chat.whatsapp.com/J1D6HRAuIx62u62O3QWn8e,120363313981293549@g.us,✨️ PROMOS DA TAMI #4
771699768,Bronze,Grupo,https://chat.whatsapp.com/BAhGo6LKhfULYBbFN5BYsc,120363418853427347@g.us,Catei Fitness
771699768,Bronze,Grupo,https://chat.whatsapp.com/CJCpkSkPO019eaAbwVZDkW,558499934857-1458336734@g.us,Catei Ofertas
771699768,Bronze,Grupo,https://chat.whatsapp.com/GMOqA0Exsde5b76kwDnKId,120363029011533440@g.us,Catei Ofertas 2
771699768,Bronze,Grupo,https://chat.whatsapp.com/H5DcvWsaFpqJDd4aJuBgZd,120363024894244616@g.us,Catei Perfumes e Beleza 5
771699768,Bronze,Canal,https://whatsapp.com/channel/0029VaAHgY4LI8YQvhO98G3l,120363183382131077@newsletter,Promos Catei Ofertas Oficial 
773801672,Silver,Canal,https://whatsapp.com/channel/0029Vaxxx0XBfxo7CfzsUT2I,120363372606891296@newsletter,Sobre Som - Promoções 🔊
776246463,Silver,Canal,https://www.whatsapp.com/channel/0029VbBSQ8WHrDZm7ZhtUT1m,120363402891128372@newsletter,Ofertas Benevides
786771892,Bronze,Grupo,https://chat.whatsapp.com/Ek6Lir27lbnC4aOTYdiY4r,120363418385147395@g.us,Achadinhos Garantido 79
796286749,Bronze,Grupo,https://chat.whatsapp.com/EXd6dfZbz9YAT9ZF6kWk5b,120363304919833427@g.us,PROMO 101 🧜🏼‍♀️🛍️💘
807123036,Bronze,Grupo,https://chat.whatsapp.com/BJK04Bp8B0TBWJDs73DNxc,120363115454849947@g.us,Low Cost - Promoções
1000721580,Silver,Grupo,https://chat.whatsapp.com/Evbu0eA6aGDGIustairn0X,120363420738577119@g.us,6 @promodegrife BELEZA
1047116544,Bronze,Grupo,https://chat.whatsapp.com/DC0ZJSDJgil7mA0CprJ7Bf,120363399347542841@g.us,#1 Achados para Consultora
1047116544,Bronze,Grupo,https://chat.whatsapp.com/DLDkYNtWyqy39dpS2FLVI,LINK QUEBRADO,LINK QUEBRADO
1047116544,Bronze,Grupo,https://chat.whatsapp.com/DLDkYNtWyqy39dpS2FLVIt,120363177178836218@g.us,#1 Achadinhos da Neide  Moda e Beleza🎟️
1047116544,Bronze,Grupo,https://chat.whatsapp.com/ELrv9yKKGaDEgwWfSSbniA,120363403007794560@g.us,#1 Achadinhos para o seu 🏠lar
1047715590,Bronze,Grupo,https://chat.whatsapp.com/CWOmCNqjZj3AbaVPPsC1km,120363331215298310@g.us,ALPHA FIT PROMOÇÕES 💰🚴‍♂️
1062207010,Silver,Grupo,https://chat.whatsapp.com/BTfgRf1oQr39pdyZLGBhCc,120363316541327198@g.us,@promocoesdarai 🛍️ (21)
1080474231,Gold,Grupo,https://chat.whatsapp.com/HSyxrod1HQt2rcUwtMZbxb,120363404244872494@g.us,GC4 CUPONS E PROMOÇÕES 123FERNANDO
1082097965,Gold,Canal,https://whatsapp.com/channel/0029VanlafvATRSxQUKf8L3d,120363310844085377@newsletter,PROMOBYTE OFERTAS
1082097965,Gold,Canal,https://whatsapp.com/channel/0029Vb6ButCFXUubza5vZo0C,120363419816855510@newsletter,PROMOBYTE TECH
1082097965,Gold,Canal,https://whatsapp.com/channel/0029VbBDttZ7j6g08EIJHh0D,120363419631962045@newsletter,PROMOBYTE PLAY
1089018457,Silver,Grupo,https://chat.whatsapp.com/JkZ3gnR9eZzFJlyHOQu1O4,120363044369902757@g.us,Grupo de Achadinhos #131
1096037132,Bronze,Canal,https://whatsapp.com/channel/0029VaBz6ek8qIzl1qLfl23q,120363188689671895@newsletter,PROMOS PARA NÓS 🛍
1112956306,Bronze,Grupo,https://chat.whatsapp.com/Jt0Z3Vwq4E2Hb4TuZAhSos,120363304485813696@g.us,Se Liga Nessa Promo 32
1116916668,Silver,Canal,https://whatsapp.com/channel/0029Va9QhzZFnSz39ml67g3Y,120363160581362473@newsletter,COMPARTILHANDO PROMOO
1128477483,Bronze,Canal,https://whatsapp.com/channel/0029VaAWMTOLo4hfUT0CXV2t,120363164303934728@newsletter,A Casa do Atleta 👉Promoções e Lançamentos.
1161200505,Silver,Grupo,https://chat.whatsapp.com/DAVIG7o9Jx3Hnz9ti8Napi,120363420070231079@g.us,Master Tech Jr - Promocões e Cupons #03
1173888746,Silver,Grupo,https://chat.whatsapp.com/KWqUZWZVI6WENZyd4UPWvi,120363021137916596@g.us,Malucas da promo 3
1179990663,Bronze,Grupo,https://chat.whatsapp.com/Em92nVPEgmwDD9AFNEaiTs,120363403107007929@g.us,🔊WSound Ofertas 2!🔥🛍️
1179990663,Bronze,Grupo,https://chat.whatsapp.com/H37gfupQioHC0PgEkz8zMu,120363403259625652@g.us,🔊WSound Ofertas! 🔥🛍️
1185718745,Gold,Canal,https://www.whatsapp.com/channel/0029VaklNp8K5cDK9b5V5L0l,120363301878611734@newsletter,OFERTAS GAMER
1207675246,Gold,Grupo,https://chat.whatsapp.com/G8ZN3Di4uqsGZ9MH9yBa5t,120363042432057485@g.us,OFERTAS Rodrigo Moreira #12
1230973601,Silver,Grupo,https://chat.whatsapp.com/DDBQ1gPKw3aLeK7P8TTH9z,120363360446070554@g.us,OFERTAS Max Dicas #6
1230973601,Silver,Grupo,https://chat.whatsapp.com/DoEr05rgTA672MkLiTwtVX,120363359929767353@g.us,OFERTAS Max Dicas #5
1230973601,Silver,Grupo,https://chat.whatsapp.com/HELJAYrFbqWKz5dwrprwvp,120363344491915701@g.us,OFERTAS Max Dicas #3
1230973601,Silver,Grupo,https://chat.whatsapp.com/JvNWoPfJxYPDQtZUxW2Evt,120363316299420615@g.us,OFERTAS Max Dicas #1
