cust_id;Classificação Atual;deals group on wpp?;STATUS;LINK_OK
1438016577;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/CUVn2Db96F90vjWWWHouNJ
1438016577;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/ELd5ipGU0HnGR2nsuZzCOw
1485217446;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/8cao38VPYLDBKLMqOPjoA0
2221972417;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/ESRK7K8eTez9n4tsWi8Ca3?mode=wwc
103699751;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/KUZStrTHW8n6ITKXFfcCeL
340577258;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/Kj9hC3NiBT77LkygW7nPiX
92792646;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/Hi4wsoxm8oyDgk09a0zpEW?mode=wwc
1391252882;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/Ej9Le27nnVJFwMi7HsDgkt
1453179131;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/IXDPw6OgqN9KscX2V1d5M6
1453179131;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/Ajf4V1uBSB24N33Odocm9t
1462250546;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/C66THFmOr0eLheskj0llLl
2428615837;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/B7uIXxna6lhJNEGNYLoiXb
1428402957;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/Itr0HHBK6I7Gwt1oJ7FyUy?mode=wwc
1439548649;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/J2sN803vT9cCnfPNtWYmhM
1799164964;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/FhGAAsVS7LDIUWw6lvxzut?mode=wwt
94733098;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/IR0gCURtqgZAJGne6meFbh
1334764746;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/EuscaPvDB4t2rTAC1gSG05
2057503925;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/HdeizfsVqa09p5ffxHbCd2?fbclid=PAZXh0bgNhZW0CMTEAAaeL26lXQIxBZmLIkD3IT1DEJDKF321rxbusS5JGo-8UaQZ4ww5C_OccsS4kJg_aem_I8ujeNXgwIL7sxU-kq_67Q
1813105314;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/I2pwRlEyELsABpZagjFeXF
1440823950;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/FZrN7heaxV2An8cVqgxtkO?fbclid=PAZXh0bgNhZW0CMTEAAaflgn2gOCTXCcEHH4_tQL7lMMckMzhuM5FPOf14CAQR0eTGTYOd0Zta-OnVcA_aem_Hwdvk-eCNwmrFMGybRresw
136551174;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/KTmWGkMPgymIZSlUxvK2D3
47190880;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/IglXEIKL0X6Fco4ika2iz5
600049604;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/IiCMiBV6jR5HbYdFh1fAp1
181507452;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/K4c5fmtzSXG1qKxnBs3fs2
1381379875;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/FOa4DMXBtaG4V8sW20W3rF?fbclid=PAZXh0bgNhZW0CMTEAAadYP5gD-wS1LVkZeqRcfilLz4BYoc7GWjqbixIeCLWRfEh8vpqeKnCf5HRKYw_aem_6WcsIijg5QgGi-vHwnPhOA
565785079;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/EY60g2bvKUQ3vTw7m8p51y
105244951;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/G8aLNHaHaOHAtAi6oBoEbx
1045329161;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/ByQVh3GaWwmCdBF6hfDY8B?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAacaye7vT7DoZD_zxBnsKQlHEvJfpcdW8W0ev1Ql6wzEWZVYbQtPa6OkIuCyWQ_aem_ZkYshf_dOnd2JtvSs0Nk4Q
768924215;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/J1D6HRAuIx62u62O3QWn8e
659377853;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/Frx0bqhRtxb9gDELL5tS1T
1342859483;KAM - ouro;Sim;GRUPO;chat.whatsapp.com/Hu4umc9Zzf0J0t6jDXcSB6
1422846329;KAM - ouro;Sim;GRUPO;https://chat.whatsapp.com/CvGrRLZxihcIkTpD3CTnzg
1286635153;KAM - ouro;Sim;GRUPO;https://chat.whatsapp.com/KC9Vir5WsK90eurfEpIFbA?fbclid=PAT01DUAOMYXRleHRuA2FlbQIxMABzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadVc-watOm3Z0uxaRXxdj-IhgyNmnR3agvq-wdvSXAw-NB1H6iLUfyTyk5tkg_aem_K0r-ls75CaSoNcw9lSP91A
1445776663;KAM - ouro;Sim;GRUPO;https://chat.whatsapp.com/ESRYSAvRLNUIACRaD6DTSo
1211756872;KAM - ouro;Sim;GRUPO;https://chat.whatsapp.com/HdB9WcW2Ivu0cIpMrk43B8
593029712;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/C6h351H4WVzH0Q4ry4CYFn
1454842874;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/GmQ3WUKigH7BYYggnWtHUr
488851324;KAM - ouro;Sim;GRUPO;https://chat.whatsapp.com/LIgGrv7UFzIHU7j7ctYGvt
199199140;KAM - ouro;Sim;GRUPO;https://chat.whatsapp.com/DYO3GUfjbNi6ZLlYEBc0hG
1245410086;KAM - ouro;Sim;GRUPO;https://chat.whatsapp.com/JC3EsVz3c8MDHxuVt3GPU7
1369622787;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/IDhYoLEzlw1Bs9NocQQB4u
229837054;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/D6eBFtbGbNW382vxea0zio
1536298884;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/HWIR8cXLwCf4MelCkHpGz3
690775790;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/EjovDaMbPZQDVCaNhnU3WC?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAafQEZ1vNnvu6fQojNL2XbzG4MAa62PGgh6cms9Jv9F698cBT-71Na6LZINW_g_aem_wqFxjDTQoeWLoWKirRqGPg
521028663;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/JHaBQhjiioN4q54FVbHTv0
490589317;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/BphOj310T5a9h7yZ3I9a8l
2018031282;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/Ia4ivP80m2KE4cfu9BiMGy
1485911737;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/IyJYqH1gXxAJ3IDAd6GBrf
257830843;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/LGcaf2hLrGTA4xmoOKbScu?fbclid=PAZXh0bgNhZW0CMTEAAadKbAjrvtlt93Z1vU8QqLZ7y55BzKHdOZcK8M9InBjmI9234jyRwnhBOLysRg_aem_O91CVD30ELOHuxLipW0DSw
1062207010;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/K6fDMEvCuIpCjwGRpMsxIV
261766502;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/HRKF83AP2LsI3SyVcByb8t?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAaeBf52vBJhb_3lOCokfBKX108CQiTDGlB0Wj7nLvsMGQJO9Fy3uqdAV_tyVUQ_aem_AqLOq9yfZf-6T3dDqQpfGg
165088662;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/KsFIKs4bknu8bVy0xEQQq0
1000721580;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/Evbu0eA6aGDGIustairn0X?mode=ems_copy_t
508791975;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/I082dejhGUl6Hii1TUdzN2
420553279;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/HBhNHpzpK6UH5Ocn99n1kW?fbclid=PAZXh0bgNhZW0CMTEAAacHHwy7lFR3bJC4RckCfexIMyW7UwLKFnKvp7zdbfp4kB6Jd1f1CHhIE1M70w_aem_uG_P-6HRoQrx1v9n38Wemg
1493086612;KAM - top 1000;Sim;GRUPO;https://chat.whatsapp.com/FlP2dqy76C3HDxui5Q4zr9?fbclid=PAZXh0bgNhZW0CMTEAAaceyofGitqyXJs8knpO6XaciB8y5-fwjRIIHqdx_zAlKPn2c5Ac5UhfCPHZuQ_aem_pHPIiGS1YumNyYKZt3WBJw
234543184;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/BwyasSWoGlE3037b6iL50B?fbclid=PAZXh0bgNhZW0CMTEAAafdLQOEZckrYM4LdjbUtiHw6R8SACDYq5RfbNHHcb8jeBTZIViE1ZA2moX3eA_aem_3zvWNyZpM9siEYg4HyUK6g
2074482467;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/LJFpLm3sYXk2rQo3xyicaW
1455578640;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/C01isq9mnR221IfcANxzjs
1396932291;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/Lb2QR1yZDzG6rQMbFnafuf?fbclid=PAZXh0bgNhZW0CMTEAAacXELHa_JcuOK8ZTekeXQpMHetuO-Tg5zzzRTZMSWQRrIi2pCgWTxnfzZ5_kg_aem_oEOz5xo5XB3v3Ho_1jiWyg
1434769455;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/Jyv4N0Jc1ILLkveNMpZ81i
1380412961;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/FhPGelmE7MtBcyypvWBElL
56815198;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/JJc73JmdCbXKIoj6WrjfwP?fbclid=PAZXh0bgNhZW0CMTEAAaeBGoRrrMnU2OoonBd_2dGoN0GbJhEbwzb5oSjjqtroYoGqS88FcWf4yuYGJw_aem_ivOuZ4DqKCqC_OZrst2-RA
61249096;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/LCQhtszftoPKeLJBtgc363?fbclid=PAZXh0bgNhZW0CMTEAAadgwAmqiZr2wGoSL7doa6wcTtHPlcHEJFDWIRbqx20jHI7VQg5B4thEXhL2Qw_aem_k1LF_AIe_LEFw0YeFOHsUg
594475926;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/EuPOVBxriny1fYPaTfWKkW
62381440;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/HE0qDdyC4woF3ZDPTQ6fQd?fbclid=PAZXh0bgNhZW0CMTEAAadH4Ahx_sAi7erue56Wv4WojpNl2PsA5JXRRyWNH99SwHXzfnLl2gm4sGuyHA_aem_6EUJ1nULHcvem9oNRbiiVA
264616806;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/Gz4jmOCoP7FIKn3LrDvMzd
606319384;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/F7NJkwakRiNHYCvqm99YP7
636693914;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/JY4qQRWdVEVCSDRNHSxYTH?fbclid=PAZXh0bgNhZW0CMTEAAaeg0l0X6hlocE3UMuo-a6EOZtou2YASbTbuihkhELjQZDvNAchpyvbbuZ95Uw_aem_7Guu2J9CoNct-achcfUZmQ
1096521350;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/H0tkGH3KzjGAG7zsR42QxZ?utm_medium=social&utm_source=linktree&utm_campaign=entrar+no+grupo+do+whatsapp+
1080122761;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/Gu55Qpt3baS0ETcRirO33M
1106563292;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/Kgw6HiTuPAeDDfIsotIrln
660319086;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/EwSp5TKoMts50ZkgHfnZGj?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAacEFFSNpDVTmomu2ufBvn7McSQDHriXmxWriZq6e1GBo0bJC6DdIbUVf_zNtQ_aem__s8a4QccAJk0iMopfsiI2A
120188822;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/EGDd0zrJRdQ1ECKBbuMH1k
6876244;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/B79euMqi7BE6hd6NeTv39z?mode=ac_c&fbclid=PAZXh0bgNhZW0CMTEAAafFyZCK1ozcN_U_ncc0UyCKvdZiGYWEAQB7f9loSUIO3ZaErIzv1gAq7Iz6Tg_aem_DtONkED5R0Xh8P469XNhEw
788763894;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/J35VKuP8EOLFtZaq2Hu2it?fbclid=PAZXh0bgNhZW0CMTEAAac1DEub0kufl5CnzTfhWxGfhywYwtK4yAdhWoN_gyKfcNytXU5EFC1uVxkdvw_aem_mb0Wss1twKAEcCihC5X0gA
751415749;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/I52E8CM6aBsCYPQwIsYinG
238910194;MElIpro;Sim;GRUPO;https://chat.whatsapp.com/GX6IkzB25v9KhlckTltA7f
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
